Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2018,AZ,Arizona,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),78.6,,,70.7,84.8,599150,,,
2018,AZ,Arizona,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),68.2,,,57.5,77.4,180617,,,
2018,AR,Arkansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),63.2,,,57.4,68.6,215300,,,
2018,AR,Arkansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),69,,,57.6,78.5,169150,,,
2018,AR,Arkansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),66.6,,,59.2,73.2,341228,,,
2018,AR,Arkansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),76.9,,,67.4,84.3,121103,,,
2018,CA,California,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),72.5,,,69,75.8,2141823,,,
2018,CA,California,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),71.8,,,63.6,78.7,1269726,,,
2018,CA,California,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),76.9,,,72,81.1,2862360,,,
2018,CA,California,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),70.3,,,64.2,75.8,1086900,,,
2018,CO,Colorado,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),72.9,,,68.5,76.8,232491,,,
2018,CO,Colorado,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77.6,,,69.2,84.2,167566,,,
2018,CO,Colorado,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),76.3,,,69.6,81.9,284525,,,
2018,CO,Colorado,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),75.3,,,66.1,82.6,93219,,,
2018,CT,Connecticut,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),78.5,,,74,82.4,195303,,,
2018,CT,Connecticut,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),73.9,,,62.1,83,134342,,,
2018,CT,Connecticut,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),83.2,,,77.2,87.9,266524,,,
2018,CT,Connecticut,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),83,,,75.4,88.6,96887,,,
2018,DE,Delaware,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),78.7,,,73.8,82.9,68374,,,
2018,DE,Delaware,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),86.6,,,78.8,91.9,50131,,,
2018,DE,Delaware,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),78.2,,,71.1,83.9,83744,,,
2018,DE,Delaware,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),73.9,,,64,81.9,31538,,,
2018,DC,District of Columbia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),83,,,76.4,88,40588,,,
2018,DC,District of Columbia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),85.1,,,63.4,94.9,15549,,,
2018,DC,District of Columbia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),82.9,,,73.5,89.4,53010,,,
2018,DC,District of Columbia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),87.9,,,75.1,94.6,23059,,,
2018,FL,Florida,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),62.1,,,57,66.9,1370930,,,
2018,FL,Florida,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),78.1,,,68.6,85.4,1002696,,,
2018,FL,Florida,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),58.9,,,52.4,65.2,1882800,,,
2018,FL,Florida,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),62.8,,,54.5,70.4,690797,,,
2018,GA,Georgia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),57.4,,,53.5,61.2,564727,,,
2018,GA,Georgia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),68.7,,,60.9,75.6,408184,,,
2018,GA,Georgia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),64.5,,,59.1,69.6,806594,,,
2018,GA,Georgia,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),65.4,,,59,71.2,316162,,,
2018,HI,Hawaii,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),81.8,,,76.8,85.9,77434,,,
2018,HI,Hawaii,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),88.3,,,82.4,92.4,58865,,,
2018,HI,Hawaii,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),85.1,,,78.8,89.7,97271,,,
2018,HI,Hawaii,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),83.9,,,77.2,89,36136,,,
2018,ID,Idaho,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),68.7,,,61.9,74.8,97308,,,
2018,ID,Idaho,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77.7,,,59.6,89.2,87222,,,
2018,ID,Idaho,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),72.4,,,60.6,81.8,124922,,,
2018,ID,Idaho,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),63.1,,,44.8,78.2,37741,,,
2018,IL,Illinois,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),70.5,,,64.5,75.9,590800,,,
2018,IL,Illinois,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),70.6,,,56.3,81.7,395669,,,
2018,IL,Illinois,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),70.6,,,62.6,77.5,901950,,,
2018,IL,Illinois,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),68.5,,,58.2,77.3,289325,,,
2018,IN,Indiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),72.6,,,68.2,76.7,421368,,,
2018,IN,Indiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77,,,69.4,83.1,314994,,,
2018,IN,Indiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),71.2,,,64.8,76.8,604527,,,
2018,IN,Indiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),72.1,,,63.4,79.4,202882,,,
2018,IA,Iowa,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),81.9,,,78.4,84.9,175952,,,
2018,IA,Iowa,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),78.6,,,70.7,84.8,128762,,,
2018,IA,Iowa,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),81.9,,,75.9,86.7,222917,,,
2018,IA,Iowa,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),78.8,,,68.9,86.1,57773,,,
2018,KS,Kansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),68.9,,,64.8,72.7,163043,,,
2018,KS,Kansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),81.6,,,73,87.9,119958,,,
2018,KS,Kansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),72.6,,,67.4,77.2,234204,,,
2018,KS,Kansas,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),69.4,,,61.5,76.4,60913,,,
2018,KY,Kentucky,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),73.9,,,69.2,78.2,392103,,,
2018,KY,Kentucky,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77,,,69.1,83.4,285378,,,
2018,KY,Kentucky,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),77.7,,,72.2,82.3,560691,,,
2018,KY,Kentucky,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),81.9,,,75.4,87,195282,,,
2018,LA,Louisiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),71.8,,,67.3,76,405154,,,
2018,LA,Louisiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),69,,,58.4,77.9,257162,,,
2018,LA,Louisiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),67.6,,,60.1,74.2,435173,,,
2018,LA,Louisiana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),69.3,,,60.3,76.9,156640,,,
2018,ME,Maine,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),75.1,,,69.9,79.7,102944,,,
2018,ME,Maine,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),72.7,,,62.8,80.8,74722,,,
2018,ME,Maine,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),75.6,,,68.4,81.6,117741,,,
2018,ME,Maine,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),71.7,,,60.9,80.5,35031,,,
2018,MD,Maryland,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),72.9,,,68.7,76.7,290895,,,
2018,MD,Maryland,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),74.9,,,62.5,84.3,173839,,,
2018,MD,Maryland,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),77,,,71.8,81.6,433667,,,
2018,MD,Maryland,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),74.2,,,66.5,80.7,121891,,,
2018,MA,Massachusetts,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),81.2,,,77,84.9,479637,,,
2018,MA,Massachusetts,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77.6,,,63.2,87.5,247657,,,
2018,MA,Massachusetts,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),75.9,,,68,82.4,491152,,,
2018,MA,Massachusetts,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),85.4,,,76.4,91.3,190064,,,
2018,MI,Michigan,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),74.8,,,71.5,77.8,747801,,,
2018,MI,Michigan,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),76.8,,,68.9,83.1,402746,,,
2018,MI,Michigan,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),75.7,,,70.5,80.2,947637,,,
2018,MI,Michigan,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),74,,,67,80,277613,,,
2018,MN,Minnesota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),75.4,,,72.3,78.2,283290,,,
2018,MN,Minnesota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),78.6,,,72.4,83.7,263913,,,
2018,MN,Minnesota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),76.5,,,71.8,80.6,346409,,,
2018,MN,Minnesota,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),69.6,,,63.5,75,109808,,,
2018,MS,Mississippi,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),61.8,,,57.2,66.3,239760,,,
2018,MS,Mississippi,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),67.8,,,58.7,75.7,169313,,,
2018,MS,Mississippi,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),64.6,,,58.8,69.9,359878,,,
2018,MS,Mississippi,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),64.8,,,57.3,71.6,137810,,,
2018,MO,Missouri,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),66.7,,,61.1,71.9,387175,,,
2018,MO,Missouri,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),66.2,,,54.7,76.2,327719,,,
2018,MO,Missouri,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),70.4,,,63.4,76.5,581801,,,
2018,MO,Missouri,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),64.5,,,53.9,73.8,198366,,,
2018,MT,Montana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),74.5,,,68.2,79.9,67595,,,
2018,MT,Montana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),81.3,,,71.9,88.1,77091,,,
2018,MT,Montana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),76.6,,,66.5,84.4,82089,,,
2018,MT,Montana,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),73.5,,,60.6,83.3,28373,,,
2018,NE,Nebraska,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),67.9,,,63.4,72.1,85489,,,
2018,NE,Nebraska,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),79.2,,,72.2,84.8,85169,,,
2018,NE,Nebraska,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),73.7,,,68,78.7,125718,,,
2018,NE,Nebraska,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),70.6,,,61.9,78,42036,,,
2018,NV,Nevada,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),74.7,,,67.4,80.8,225630,,,
2018,NV,Nevada,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),77.2,,,64.4,86.4,140563,,,
2018,NV,Nevada,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),69.2,,,59.1,77.8,269064,,,
2018,NV,Nevada,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),73.9,,,61.9,83.1,99966,,,
2018,NH,New Hampshire,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),73.5,,,67.2,78.9,78292,,,
2018,NH,New Hampshire,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),72.8,,,58.2,83.7,63643,,,
2018,NH,New Hampshire,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),73.6,,,63.5,81.7,91666,,,
2018,NH,New Hampshire,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),61.6,,,46.9,74.5,25301,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),73.2,,,65.1,80,507267,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),72.8,,,55.6,85.1,279795,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),74.5,,,63.2,83.3,660190,,,
2018,NJ,New Jersey,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),60.8,,,45.6,74.2,219354,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),73,,,68,77.5,138178,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Hearing Disability,,,No,Age-adjusted Prevalence (%),85.1,,,79.8,89.2,87965,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Mobility Disability,,,No,Age-adjusted Prevalence (%),78.2,,,72.2,83.1,168161,,,
2018,NM,New Mexico,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Vision Disability,,,No,Age-adjusted Prevalence (%),77.6,,,70.2,83.7,83061,,,
2018,NY,New York,Could Not See a Doctor Due to Cost in Past 12 Months,Barriers & Costs of Health Care,Disability Type,Cognitive Disability,,,No,Age-adjusted Prevalence (%),78.4,,,75.7,80.8,1167115,,,
